CustomerID,Monetary_Total,Recency,Frequency,Monetary_Average,LastPurchase,Recency Score,Frequency Score,Monetary Score,RFM_Score,Country,M_Scaled,F_Scaled,Cluster
13308.0,1385.51,-23,3,461.83666666666664,2011-11-17,4,3,4,434,United Kingdom,0.04662720798260116,0.00980392156862745,0
13309.0,1456.7899999999993,-1,5,291.35799999999983,2011-12-09,5,4,3,543,United Kingdom,0.029415616047653283,0.0196078431372549,0
13310.0,1132.0300000000002,-29,3,377.3433333333334,2011-11-11,4,3,4,434,United Kingdom,0.03809672846283607,0.00980392156862745,0
13311.0,598.57,-3,2,299.285,2011-12-07,5,2,3,523,United Kingdom,0.030215929024848875,0.004901960784313725,0
13313.0,1555.3199999999993,-23,5,311.06399999999985,2011-11-17,4,4,3,443,United Kingdom,0.03140514140764016,0.0196078431372549,0
13314.0,775.9400000000002,-74,3,258.6466666666667,2011-09-27,3,3,3,333,United Kingdom,0.026113067218583443,0.00980392156862745,0
13316.0,5732.930000000001,-80,4,1433.2325000000003,2011-09-21,3,4,5,345,United Kingdom,0.14469970595287676,0.014705882352941176,3
13317.0,2273.6799999999985,-199,6,378.94666666666643,2011-05-25,1,4,4,144,United Kingdom,0.03825860161452481,0.024509803921568627,0
13318.0,640.76,-120,3,213.58666666666667,2011-08-12,2,3,2,232,United Kingdom,0.021563792240353024,0.00980392156862745,0
13319.0,10845.549999999988,-18,26,417.136538461538,2011-11-22,4,5,4,454,United Kingdom,0.04211426579957223,0.12254901960784313,4
13320.0,1532.2000000000003,-66,4,383.05000000000007,2011-10-05,3,4,4,344,United Kingdom,0.038672875730385296,0.014705882352941176,0
13321.0,567.36,-73,2,283.68,2011-09-28,3,2,3,323,United Kingdom,0.028640442206489227,0.004901960784313725,0
13322.0,199.48,-18,1,199.48,2011-11-22,4,2,2,422,United Kingdom,0.020139577733186937,0.0,0
13323.0,787.85,-22,5,157.57,2011-11-18,4,4,2,442,United Kingdom,0.015908327969812844,0.0196078431372549,0
13324.0,7121.949999999993,-31,10,712.1949999999994,2011-11-09,4,5,5,455,United Kingdom,0.07190348187130068,0.044117647058823525,3
13325.0,675.3,-82,1,675.3,2011-09-19,3,2,5,325,United Kingdom,0.06817854844205504,0.0,0
13327.0,3627.769999999998,-113,8,453.47124999999977,2011-08-19,2,5,4,254,United Kingdom,0.045782632289655324,0.03431372549019608,0
13328.0,1308.48,-317,1,1308.48,2011-01-27,1,2,5,125,United Kingdom,0.13210464543974557,0.0,3
13329.0,789.0,-121,2,394.5,2011-08-11,2,2,4,224,United Kingdom,0.0398288721462916,0.004901960784313725,0
13330.0,1140.9299999999996,-123,3,380.3099999999999,2011-08-09,2,3,4,234,United Kingdom,0.03839624427365311,0.00980392156862745,0
13332.0,350.9,-15,1,350.9,2011-11-25,5,2,4,524,United Kingdom,0.03542699933113744,0.0,0
13334.0,3502.319999999998,-83,3,1167.4399999999994,2011-09-18,3,3,5,335,United Kingdom,0.11786519264503584,0.00980392156862745,3
13336.0,795.12,-78,1,795.12,2011-09-23,3,2,5,325,United Kingdom,0.08027562185287547,0.0,3
13338.0,437.02,-217,1,437.02,2011-05-07,1,2,4,124,United Kingdom,0.044121707744923584,0.0,0
13339.0,860.1200000000002,-201,1,860.1200000000002,2011-05-23,1,2,5,125,United Kingdom,0.08683804692133926,0.0,3
13340.0,10736.47999999999,-46,7,1533.7828571428558,2011-10-25,3,5,5,355,United Kingdom,0.1548513087891423,0.029411764705882356,3
13341.0,775.8499999999999,-261,1,775.8499999999999,2011-03-24,1,2,5,125,United Kingdom,0.07833011522104014,0.0,3
13343.0,303.43,-178,1,303.43,2011-06-15,2,2,3,223,United Kingdom,0.030634409823445525,0.0,0
13344.0,2511.6900000000014,-160,3,837.2300000000005,2011-07-03,2,3,5,235,United Kingdom,0.08452706369338335,0.00980392156862745,3
13345.0,339.5,-288,1,339.5,2011-02-25,1,2,4,124,United Kingdom,0.034276050934514565,0.0,0
13347.0,291.36,-71,1,291.36,2011-09-30,3,2,3,323,United Kingdom,0.02941581796842464,0.0,0
13348.0,233.76,-183,1,233.76,2011-06-10,2,2,3,223,United Kingdom,0.023600499753909057,0.0,0
13349.0,197.31999999999996,-11,1,197.31999999999996,2011-11-29,5,2,2,522,United Kingdom,0.019921503300142602,0.0,0
13350.0,879.1199999999999,-17,2,439.55999999999995,2011-11-23,5,2,4,524,United Kingdom,0.04437814712452201,0.004901960784313725,0
13351.0,323.94,-244,1,323.94,2011-04-10,1,2,3,123,United Kingdom,0.032705107333510015,0.0,0
13352.0,347.9800000000001,-61,1,347.9800000000001,2011-10-10,3,2,4,324,United Kingdom,0.03513219500498493,0.0,0
13354.0,743.5300000000003,-72,1,743.5300000000003,2011-09-29,3,2,5,325,United Kingdom,0.07506707555622866,0.0,3
13355.0,674.7,-93,1,674.7,2011-09-08,2,2,5,225,United Kingdom,0.06811797221065384,0.0,0
13356.0,768.2400000000001,-81,1,768.2400000000001,2011-09-20,3,2,5,325,United Kingdom,0.07756180668610155,0.0,3
13357.0,609.4,-258,1,609.4,2011-03-27,1,2,5,125,United Kingdom,0.061525259026489476,0.0,0
13358.0,389.03000000000003,-269,1,389.03000000000003,2011-03-16,1,2,4,124,United Kingdom,0.03927661883668396,0.0,0
13359.0,389.55999999999995,-153,1,389.55999999999995,2011-07-10,2,2,4,224,United Kingdom,0.039330127841088344,0.0,0
13362.0,3090.7399999999984,-10,4,772.6849999999996,2011-11-30,5,4,5,545,United Kingdom,0.07801057560039874,0.014705882352941176,3
13363.0,892.5000000000002,-18,2,446.2500000000001,2011-11-22,4,2,4,424,United Kingdom,0.04505357210464545,0.004901960784313725,0
13364.0,134.96,-72,1,134.96,2011-09-29,3,2,1,321,United Kingdom,0.013625613649844142,0.0,0
13365.0,2225.3700000000013,-182,2,1112.6850000000006,2011-06-11,2,2,5,225,United Kingdom,0.11233710672774776,0.004901960784313725,3
13366.0,56.160000000000004,-51,1,56.160000000000004,2011-10-20,3,2,1,321,United Kingdom,0.00566993525915269,0.0,0
13368.0,573.4,-192,2,286.7,2011-06-01,1,2,3,123,United Kingdom,0.02894534257120862,0.004901960784313725,0
13369.0,258.28000000000003,-454,1,258.28000000000003,2010-09-12,1,2,3,123,United Kingdom,0.02607604841050493,0.0,0
13370.0,754.8700000000003,-638,1,754.8700000000003,2010-03-12,1,2,5,125,United Kingdom,0.07621196632971142,0.0,3
13372.0,328.64,-31,1,328.64,2011-11-09,4,2,4,424,United Kingdom,0.03317962114615278,0.0,0
13373.0,3312.2500000000005,-61,3,1104.0833333333335,2011-10-10,3,3,5,335,United Kingdom,0.11146867914368767,0.00980392156862745,3
13375.0,778.6499999999997,-1,1,778.6499999999997,2011-12-09,5,2,5,525,United Kingdom,0.0786128043009124,0.0,3
13376.0,869.7600000000002,-204,3,289.9200000000001,2011-05-20,1,3,3,133,United Kingdom,0.029270435013061754,0.00980392156862745,0
13379.0,572.5599999999997,-27,3,190.85333333333324,2011-11-13,4,3,2,432,United Kingdom,0.019268626139485174,0.00980392156862745,0
13381.0,3639.3100000000004,-31,6,606.5516666666667,2011-11-09,4,4,5,445,United Kingdom,0.061237690194643216,0.024509803921568627,0
13382.0,222.99,-251,1,222.99,2011-04-03,1,2,2,122,United Kingdom,0.022513156400257448,0.0,0
13384.0,4151.929999999999,-46,7,593.132857142857,2011-10-25,3,5,5,355,United Kingdom,0.059882922009904915,0.029411764705882356,0
13385.0,534.5700000000002,-330,1,534.5700000000002,2011-01-14,1,2,5,125,United Kingdom,0.05397039336690267,0.0,0
13388.0,677.1000000000001,-132,2,338.55000000000007,2011-07-31,2,2,4,224,United Kingdom,0.034180138568129334,0.004901960784313725,0
13389.0,797.96,-12,3,265.9866666666667,2011-11-28,5,3,3,533,United Kingdom,0.026854116449391504,0.00980392156862745,0
13390.0,544.0799999999999,-75,1,544.0799999999999,2011-09-26,3,2,5,325,United Kingdom,0.05493052663461173,0.0,0
13391.0,59.8,-204,1,59.8,2011-05-20,1,2,1,121,United Kingdom,0.00603743106298666,0.0,0
13394.0,2520.0199999999995,-33,8,315.00249999999994,2011-11-07,4,5,3,453,United Kingdom,0.03180277388659624,0.03431372549019608,0
13395.0,307.72,-157,1,307.72,2011-07-06,2,2,3,223,United Kingdom,0.031067529877964135,0.0,0
13396.0,1360.9899999999998,-60,2,680.4949999999999,2011-10-11,3,2,5,325,United Kingdom,0.06870303764560379,0.004901960784313725,0
13397.0,1544.1299999999997,-73,5,308.8259999999999,2011-09-28,3,4,3,343,United Kingdom,0.031179192064513677,0.0196078431372549,0
13398.0,457.3400000000001,-193,1,457.3400000000001,2011-05-31,1,2,4,124,United Kingdom,0.046173222781711036,0.0,0
13402.0,621.2300000000002,-246,2,310.6150000000001,2011-04-08,1,2,3,123,United Kingdom,0.03135981019447495,0.004901960784313725,0
13403.0,75.0,-18,1,75.0,2011-11-22,4,2,1,421,United Kingdom,0.007572028925150493,0.0,0
13404.0,252.48999999999998,-35,2,126.24499999999999,2011-11-05,4,2,1,421,United Kingdom,0.012745743888741654,0.004901960784313725,0
13405.0,557.4499999999999,-205,2,278.72499999999997,2011-05-19,1,2,3,123,United Kingdom,0.02814018349550095,0.004901960784313725,0
13408.0,28117.039999999983,-3,62,453.50064516129004,2011-12-07,5,5,4,554,United Kingdom,0.04578560003647598,0.29901960784313725,4
13410.0,1003.0600000000001,-25,5,200.61200000000002,2011-11-15,4,4,2,442,United Kingdom,0.02025386488976388,0.0196078431372549,0
13411.0,213.55000000000004,-108,1,213.55000000000004,2011-08-24,2,2,2,222,United Kingdom,0.021560090359545175,0.0,0
13414.0,1390.5,-134,3,463.5,2011-07-29,2,3,4,234,United Kingdom,0.04679513875743005,0.00980392156862745,0
13416.0,712.5000000000001,-44,2,356.25000000000006,2011-10-27,3,2,4,324,United Kingdom,0.03596713739446485,0.004901960784313725,0
13417.0,640.83,-206,2,320.415,2011-05-18,1,2,3,123,United Kingdom,0.03234922197402794,0.004901960784313725,0
13418.0,6127.429999999998,-12,18,340.41277777777765,2011-11-28,5,5,4,554,United Kingdom,0.03436820533098879,0.08333333333333333,4
13419.0,221.05999999999995,-153,1,221.05999999999995,2011-07-10,2,2,2,222,United Kingdom,0.0223183028559169,0.0,0
13420.0,159.85,-150,2,79.925,2011-07-13,2,2,1,221,United Kingdom,0.00806925882456871,0.004901960784313725,0
13421.0,1823.2099999999996,-41,2,911.6049999999998,2011-10-30,4,2,5,425,United Kingdom,0.09203599237749086,0.004901960784313725,3
13422.0,2626.3000000000006,-183,1,2626.3000000000006,2011-06-10,2,2,5,225,United Kingdom,0.2651522608816366,0.0,3
13425.0,1624.2099999999998,-109,3,541.4033333333333,2011-08-23,2,3,5,235,United Kingdom,0.05466028933563859,0.00980392156862745,0
13426.0,3641.3199999999974,-11,10,364.1319999999997,2011-11-29,5,5,4,554,United Kingdom,0.0367629071543053,0.044117647058823525,0
13427.0,582.6,-20,3,194.20000000000002,2011-11-20,4,3,2,432,United Kingdom,0.019606506896856345,0.00980392156862745,0
13428.0,201.77999999999992,-11,1,201.77999999999992,2011-11-29,5,2,2,522,United Kingdom,0.02037178662022488,0.0,0
13429.0,1006.8000000000001,-11,4,251.70000000000002,2011-11-29,5,4,3,543,United Kingdom,0.025411729072805058,0.014705882352941176,0
13430.0,679.45,-19,2,339.725,2011-11-21,4,2,4,424,United Kingdom,0.03429876702129002,0.004901960784313725,0
13431.0,1269.0999999999995,-1,2,634.5499999999997,2011-12-09,5,2,5,525,United Kingdom,0.06406441272605658,0.004901960784313725,0
13434.0,534.24,-75,2,267.12,2011-09-26,3,2,3,323,United Kingdom,0.026968538219816,0.004901960784313725,0
13435.0,3809.89,-25,7,544.27,2011-11-15,4,5,5,455,United Kingdom,0.05494970910788879,0.029411764705882356,0
13436.0,196.88999999999996,-120,1,196.88999999999996,2011-08-12,2,2,2,222,United Kingdom,0.01987809033430507,0.0,0
13437.0,3408.0599999999995,-15,7,486.8657142857142,2011-11-25,5,5,5,555,United Kingdom,0.04915415028313978,0.029411764705882356,0
13439.0,283.71,-256,1,283.71,2011-03-29,1,2,3,123,United Kingdom,0.028643471018059287,0.0,0
13441.0,296.64000000000004,-92,1,296.64000000000004,2011-09-09,2,2,3,223,United Kingdom,0.029948888804755238,0.0,0
13447.0,1129.14,-24,3,376.38000000000005,2011-11-16,4,3,4,434,United Kingdom,0.03799946995797524,0.00980392156862745,0
13448.0,3509.4900000000025,-17,6,584.9150000000004,2011-11-23,5,4,5,545,United Kingdom,0.059053243983392054,0.024509803921568627,0
13449.0,291.88,-24,1,291.88,2011-11-16,4,2,3,423,United Kingdom,0.029468317368972347,0.0,0
13450.0,2043.7200000000003,-27,6,340.62000000000006,2011-11-13,4,4,4,444,United Kingdom,0.034389126566463486,0.024509803921568627,0
13451.0,2898.2599999999993,-5,5,579.6519999999998,2011-12-05,5,4,5,545,United Kingdom,0.05852188947361777,0.0196078431372549,0
13452.0,590.0,-260,2,295.0,2011-03-25,1,2,3,123,United Kingdom,0.02978331377225861,0.004901960784313725,0
13453.0,356.98,-166,2,178.49,2011-06-27,2,2,2,222,United Kingdom,0.01802041923800149,0.004901960784313725,0
13455.0,1058.34,-25,2,529.17,2011-11-15,4,2,5,425,United Kingdom,0.05342520728429182,0.004901960784313725,0
13456.0,1766.7199999999998,-18,6,294.4533333333333,2011-11-22,4,4,3,443,United Kingdom,0.029728122094759734,0.024509803921568627,0
13458.0,9646.570000000002,-6,14,689.0407142857144,2011-12-04,5,5,5,555,United Kingdom,0.06956581625570382,0.06372549019607844,4
13460.0,183.44,-50,2,91.72,2011-10-21,3,2,1,321,United Kingdom,0.00926008657353071,0.004901960784313725,0
13461.0,1445.0000000000002,-139,3,481.66666666666674,2011-07-24,2,3,5,235,United Kingdom,0.048629252430410955,0.00980392156862745,0
13462.0,151.5,-340,1,151.5,2011-01-04,1,2,1,121,United Kingdom,0.015295498428803997,0.0,0
13464.0,674.6800000000002,0,1,674.6800000000002,2011-12-10,5,2,5,525,United Kingdom,0.06811595300294049,0.0,0
13466.0,307.90000000000003,-126,1,307.90000000000003,2011-08-06,2,2,3,223,United Kingdom,0.031085702747384498,0.0,0
13467.0,1071.9099999999999,-11,2,535.9549999999999,2011-11-29,5,2,5,525,United Kingdom,0.05411022350105377,0.004901960784313725,0
13468.0,5704.970000000001,0,37,154.18837837837842,2011-12-10,5,5,1,551,United Kingdom,0.015566918146708405,0.1764705882352941,4
13470.0,165.0,-116,2,82.5,2011-08-16,2,2,1,221,United Kingdom,0.008329231817665542,0.004901960784313725,0
13471.0,2501.839999999999,-22,4,625.4599999999997,2011-11-18,4,4,5,445,United Kingdom,0.06314668282032834,0.014705882352941176,0
13473.0,422.64,-39,2,211.32,2011-11-01,4,2,2,422,United Kingdom,0.02133494869950403,0.004901960784313725,0
13474.0,226.83999999999995,-237,1,226.83999999999995,2011-04-17,1,2,2,122,United Kingdom,0.022901853885081834,0.0,0
13475.0,1431.7800000000009,-188,4,357.9450000000002,2011-06-05,2,4,4,244,United Kingdom,0.03613826524817327,0.014705882352941176,0
13476.0,1238.4699999999998,-179,2,619.2349999999999,2011-06-14,2,2,5,225,United Kingdom,0.06251820441954087,0.004901960784313725,0
13477.0,1454.579999999999,-5,6,242.42999999999984,2011-12-05,5,4,3,543,United Kingdom,0.02447582629765644,0.024509803921568627,0
13479.0,300.95,-201,2,150.475,2011-05-23,1,2,1,121,United Kingdom,0.015192014033493607,0.004901960784313725,0
13481.0,1804.5599999999993,-46,5,360.91199999999986,2011-10-25,3,4,4,344,United Kingdom,0.036437814712452186,0.0196078431372549,0
13482.0,184.64,-233,1,184.64,2011-04-21,1,2,2,122,United Kingdom,0.018641325609863826,0.0,0
13483.0,140.34000000000003,-214,1,140.34000000000003,2011-05-10,1,2,1,121,United Kingdom,0.014168780524741607,0.0,0
13484.0,313.79999999999995,-6,1,313.79999999999995,2011-12-04,5,2,3,523,United Kingdom,0.03168136902282966,0.0,0
13485.0,454.24,-234,1,454.24,2011-04-20,1,2,4,124,United Kingdom,0.04586024558613814,0.0,0
13486.0,1122.4099999999999,-79,3,374.1366666666666,2011-09-22,3,3,4,334,United Kingdom,0.037772982159458506,0.00980392156862745,0
13487.0,575.4000000000001,-58,3,191.80000000000004,2011-10-13,3,3,2,332,United Kingdom,0.01936420197125153,0.00980392156862745,0
13488.0,8968.309999999996,-9,13,689.8699999999997,2011-12-01,5,5,5,555,United Kingdom,0.06964954126124757,0.058823529411764705,4
13489.0,449.52,-106,4,112.38,2011-08-26,2,4,1,241,United Kingdom,0.0113459281414455,0.014705882352941176,0
13491.0,1215.82,-39,10,121.582,2011-11-01,4,5,1,451,United Kingdom,0.012274965610368631,0.044117647058823525,0
13492.0,1269.8400000000006,-96,3,423.2800000000002,2011-09-05,2,3,4,234,Switzerland,0.04273451204583603,0.00980392156862745,0
13493.0,498.63,-98,2,249.315,2011-09-03,2,2,3,223,Switzerland,0.025170938552985272,0.004901960784313725,0
13494.0,316.26,-342,1,316.26,2011-01-02,1,2,3,123,United Kingdom,0.0319297315715746,0.0,0
13495.0,2044.8699999999997,-233,5,408.97399999999993,2011-04-21,1,4,4,144,United Kingdom,0.04129017276845997,0.0196078431372549,0
13496.0,653.3299999999999,-11,2,326.66499999999996,2011-11-29,5,2,3,523,United Kingdom,0.03298022438445714,0.004901960784313725,0
13497.0,321.04999999999995,-310,2,160.52499999999998,2011-02-03,1,2,2,122,United Kingdom,0.01620666590946377,0.004901960784313725,0
13499.0,1159.11,-18,5,231.82199999999997,2011-11-22,4,4,2,442,United Kingdom,0.023404838526483167,0.0196078431372549,0
13500.0,1166.7700000000002,-24,3,388.9233333333334,2011-11-16,4,3,4,434,United Kingdom,0.0392658497288793,0.00980392156862745,0
13501.0,1340.3199999999997,-289,1,1340.3199999999997,2011-02-24,1,2,5,125,Switzerland,0.1353192241194361,0.0,3
13502.0,292.0,-17,3,97.33333333333333,2011-11-23,5,3,1,531,United Kingdom,0.009826810871750863,0.00980392156862745,0
13503.0,216.84999999999997,-72,1,216.84999999999997,2011-09-29,3,2,2,322,United Kingdom,0.02189325963225179,0.0,0
13504.0,295.93,-183,1,295.93,2011-06-10,2,2,3,223,United Kingdom,0.029877206930930475,0.0,0
13505.0,3633.6299999999987,-73,4,908.4074999999997,2011-09-28,3,4,5,345,Switzerland,0.09171317154431527,0.014705882352941176,3
13506.0,458.52000000000004,-317,2,229.26000000000002,2011-01-27,1,2,2,122,United Kingdom,0.02314617801840003,0.004901960784313725,0
13507.0,2479.159999999999,-108,4,619.7899999999997,2011-08-24,2,4,5,245,United Kingdom,0.06257423743358696,0.014705882352941176,0
13508.0,110.97,-67,1,110.97,2011-10-04,3,2,1,321,United Kingdom,0.01120357399765267,0.0,0
13509.0,964.7200000000001,-37,6,160.7866666666667,2011-11-03,4,4,2,442,United Kingdom,0.01623308387704708,0.024509803921568627,0
13510.0,1791.5599999999984,-46,4,447.8899999999996,2011-10-25,3,4,4,344,United Kingdom,0.04521914713714202,0.014705882352941176,0
13512.0,251.20999999999998,-261,1,251.20999999999998,2011-03-24,1,2,3,123,United Kingdom,0.025362258483827404,0.0,0
13513.0,205.09999999999997,-216,1,205.09999999999997,2011-05-08,1,2,2,122,United Kingdom,0.02070697510064488,0.0,0
13514.0,152.20000000000002,-74,1,152.20000000000002,2011-09-27,3,2,1,321,United Kingdom,0.01536617069877207,0.0,0
13515.0,891.1200000000002,-73,4,222.78000000000006,2011-09-28,3,4,2,342,United Kingdom,0.022491954719267033,0.014705882352941176,0
13516.0,1389.4100000000003,-22,3,463.13666666666677,2011-11-18,4,3,4,434,United Kingdom,0.046758456483970444,0.00980392156862745,0
13517.0,2128.42,-30,3,709.4733333333334,2011-11-10,4,3,5,435,United Kingdom,0.07162870135497251,0.00980392156862745,3
13518.0,627.16,-86,1,627.16,2011-09-15,3,2,5,325,United Kingdom,0.06331831547596511,0.0,0
13519.0,122.75,-79,1,122.75,2011-09-22,3,2,1,321,United Kingdom,0.01239288734082964,0.0,0
13520.0,2984.3499999999995,0,6,497.3916666666666,2011-12-10,5,4,5,545,Switzerland,0.050216854495050825,0.024509803921568627,0
13521.0,1070.4699999999998,-11,3,356.82333333333327,2011-11-29,5,3,4,534,United Kingdom,0.03602502134891488,0.00980392156862745,0
13522.0,125.80000000000001,-90,1,125.80000000000001,2011-09-11,2,2,1,221,United Kingdom,0.012700816517119096,0.0,0
13523.0,3964.8800000000006,-47,5,792.9760000000001,2011-10-24,3,4,5,345,United Kingdom,0.08005916278600185,0.0196078431372549,3
13524.0,680.1800000000001,-41,5,136.036,2011-10-30,4,4,1,441,United Kingdom,0.013734247024823634,0.0196078431372549,0
13525.0,628.78,-15,2,314.39,2011-11-25,5,2,3,523,United Kingdom,0.03174093565037418,0.004901960784313725,0
13527.0,2218.6099999999997,-31,7,316.9442857142857,2011-11-09,4,5,3,453,United Kingdom,0.03199881732119645,0.029411764705882356,0
13529.0,307.76,-79,2,153.88,2011-09-22,3,2,1,321,United Kingdom,0.01553578414669544,0.004901960784313725,0
13531.0,483.8000000000001,-206,2,241.90000000000006,2011-05-18,1,2,3,123,United Kingdom,0.024422317293252064,0.004901960784313725,0
13532.0,210.30999999999983,-182,1,210.30999999999983,2011-06-11,2,2,2,222,United Kingdom,0.021232978709978655,0.0,0
13533.0,269.09000000000015,-65,3,89.69666666666672,2011-10-06,3,3,1,331,United Kingdom,0.0090558100598611,0.00980392156862745,0
13534.0,5838.280000000015,-54,24,243.2616666666673,2011-10-17,3,5,3,353,United Kingdom,0.024559791685070966,0.11274509803921569,4
13536.0,3444.3899999999985,-10,7,492.0557142857141,2011-11-30,5,5,5,555,United Kingdom,0.049678134684760185,0.029411764705882356,0
13538.0,1280.85,-32,7,182.97857142857143,2011-11-08,4,5,2,452,United Kingdom,0.018473587140531447,0.029411764705882356,0
13539.0,631.3400000000001,-86,3,210.44666666666672,2011-09-15,3,3,2,332,United Kingdom,0.021246776629353394,0.00980392156862745,0
13544.0,276.06,-40,2,138.03,2011-10-31,4,2,1,421,United Kingdom,0.013935562033846969,0.004901960784313725,0
13546.0,621.0899999999999,-13,3,207.02999999999997,2011-11-27,5,3,2,532,United Kingdom,0.02090182864498542,0.00980392156862745,0
13548.0,678.16,-67,2,339.08,2011-10-04,3,2,4,324,United Kingdom,0.03423364757253372,0.004901960784313725,0
13549.0,918.1999999999998,-3,7,131.17142857142855,2011-12-07,5,5,1,551,United Kingdom,0.013243118017282252,0.029411764705882356,0
13551.0,91.80000000000001,-320,1,91.80000000000001,2011-01-24,1,2,1,121,United Kingdom,0.009268163404384206,0.0,0
13552.0,3740.070000000001,-87,12,311.67250000000007,2011-09-14,2,5,3,253,United Kingdom,0.03146657580231957,0.05392156862745098,0
13555.0,4098.880000000003,-74,4,1024.7200000000007,2011-09-27,3,4,5,345,United Kingdom,0.10345612640240293,0.014705882352941176,3
13557.0,584.0600000000001,-29,2,292.03000000000003,2011-11-11,4,2,3,423,United Kingdom,0.029483461426822653,0.004901960784313725,0
13558.0,594.5199999999999,-24,4,148.62999999999997,2011-11-16,4,4,1,441,United Kingdom,0.015005742121934902,0.014705882352941176,0
13560.0,171.42000000000004,-301,1,171.42000000000004,2011-02-12,1,2,2,122,United Kingdom,0.017306629311323974,0.0,0
13561.0,141.86,-127,1,141.86,2011-08-05,2,2,1,221,United Kingdom,0.014322240310957988,0.0,0
13562.0,1799.3299999999988,-82,3,599.7766666666663,2011-09-19,3,3,5,335,United Kingdom,0.06055368358173791,0.00980392156862745,0
13563.0,777.5300000000001,-85,2,388.76500000000004,2011-09-16,3,2,4,324,United Kingdom,0.03924986433448176,0.004901960784313725,0
13564.0,1174.0300000000004,-355,2,587.0150000000002,2010-12-20,1,2,5,125,United Kingdom,0.05926526079329625,0.004901960784313725,0
13565.0,240.22000000000006,-20,2,120.11000000000003,2011-11-20,4,2,1,421,United Kingdom,0.012126351922664346,0.004901960784313725,0
13566.0,856.8399999999998,-41,2,428.4199999999999,2011-10-30,4,2,4,424,United Kingdom,0.04325344842817298,0.004901960784313725,0
13568.0,187.05,-174,1,187.05,2011-06-19,2,2,2,222,United Kingdom,0.018884640139325334,0.0,0
13569.0,337.1199999999999,-18,2,168.55999999999995,2011-11-22,4,2,2,422,United Kingdom,0.01701788260831156,0.004901960784313725,0
13570.0,239.49000000000004,-67,1,239.49000000000004,2011-10-04,3,2,3,323,United Kingdom,0.02417900276379056,0.0,0
13571.0,2088.94,-13,12,174.07833333333335,2011-11-27,5,5,2,552,United Kingdom,0.017575015669893192,0.05392156862745098,0
13572.0,1384.25,-206,1,1384.25,2011-05-18,1,2,5,125,United Kingdom,0.13975441386186094,0.0,3
13573.0,290.25,-51,2,145.125,2011-10-20,3,2,1,321,United Kingdom,0.014651875970166206,0.004901960784313725,0
13575.0,732.0699999999997,0,5,146.41399999999993,2011-12-10,5,4,1,541,United Kingdom,0.014782013907293117,0.0196078431372549,0
13576.0,6717.340000000001,-11,18,373.1855555555556,2011-11-29,5,5,4,554,United Kingdom,0.03767695761486698,0.08333333333333333,4
13577.0,1687.5999999999988,-6,4,421.8999999999997,2011-12-04,5,4,4,544,United Kingdom,0.04259518671361321,0.014705882352941176,0
13579.0,467.03999999999996,-15,2,233.51999999999998,2011-11-25,5,2,2,522,United Kingdom,0.023576269261348575,0.004901960784313725,0
13581.0,117.99999999999999,-283,1,117.99999999999999,2011-03-02,1,2,1,121,United Kingdom,0.011913325508903443,0.0,0
13583.0,781.0300000000002,-156,1,781.0300000000002,2011-07-07,2,2,5,225,United Kingdom,0.07885309001880389,0.0,3
13584.0,142.40000000000003,-191,1,142.40000000000003,2011-06-02,1,2,1,121,United Kingdom,0.014376758919219074,0.0,0
13587.0,712.4,-153,1,712.4,2011-07-10,2,2,5,225,United Kingdom,0.07192417875036282,0.0,3
13588.0,2473.519999999998,-16,8,309.18999999999977,2011-11-24,5,5,3,553,United Kingdom,0.03121594164489706,0.03431372549019608,0
13589.0,379.65000000000003,-15,2,189.82500000000002,2011-11-25,5,2,2,522,United Kingdom,0.0191648052095559,0.004901960784313725,0
13590.0,1981.9199999999994,-3,6,330.3199999999999,2011-12-07,5,4,4,544,United Kingdom,0.033349234594076134,0.024509803921568627,0
13591.0,1117.1300000000003,-183,3,372.3766666666668,2011-06-10,2,3,4,234,United Kingdom,0.03759529188068166,0.00980392156862745,0
13592.0,247.95999999999995,-66,4,61.98999999999999,2011-10-05,3,4,1,341,United Kingdom,0.006258534307601054,0.014705882352941176,0
13593.0,2011.8800000000006,-109,5,402.3760000000001,2011-08-23,2,4,4,244,United Kingdom,0.04062403614381808,0.0196078431372549,0
13594.0,396.96999999999997,-53,1,396.96999999999997,2011-10-18,3,2,4,324,United Kingdom,0.040078244298893215,0.0,0
13596.0,664.1099999999999,-13,2,332.05499999999995,2011-11-27,5,2,4,524,United Kingdom,0.03352440086321129,0.004901960784313725,0
13598.0,147.29000000000005,-48,2,73.64500000000002,2011-10-23,3,2,1,321,United Kingdom,0.007435227602569444,0.004901960784313725,0
13599.0,5149.919999999998,-6,21,245.23428571428562,2011-12-04,5,5,3,553,United Kingdom,0.024758948064895883,0.09803921568627451,4
13600.0,219.51999999999998,-313,1,219.51999999999998,2011-01-31,1,2,2,122,United Kingdom,0.02216282386198715,0.0,0
13601.0,693.3200000000002,-5,2,346.6600000000001,2011-12-05,5,2,4,524,United Kingdom,0.034998927295902274,0.004901960784313725,0
13602.0,428.88999999999993,-183,1,428.88999999999993,2011-06-10,2,2,4,224,United Kingdom,0.043300899809437264,0.0,0
13603.0,164.34,-27,1,164.34,2011-11-13,4,2,2,422,United Kingdom,0.01659182978078976,0.0,0
13606.0,276.74999999999994,-60,3,92.24999999999999,2011-10-11,3,3,1,331,United Kingdom,0.009313595577935105,0.00980392156862745,0
